gene,pagerank
SGTB,0.00010949764985512227
DTL,0.00010948968974722722
MIR4319,0.00010946828614766809
TMPRSS6,0.00010945299514746193
FCER1G,0.0001093650552556825
ADM2,0.00010936240873906411
DYSF,0.00010935006571798773
ACVR1C,0.00010931432436297922
UBL7,0.0001092114829175604
UBQLN2,0.00010909854223072109
GPR182,0.00010907354094477054
MCM3,0.00010899097347417106
ENTPD8,0.0001089142523933182
MEIG1,0.00010890607321337355
RILPL2,0.00010889404633205552
ZNF33B,0.00010883911920868475
CPT1B,0.00010878667389919002
MIR503HG,0.00010877957915213877
BACE2,0.00010871440749647526
RFXANK,0.00010869449409641619
LOX,0.00010864937702004406
PIH1D1,0.00010864296241300692
HDAC5,0.00010863326611656859
CAB39,0.00010862359205998206
GRIN2A,0.00010862206686595039
KCNN4,0.00010853211262271555
PPP1R1B,0.0001085092026180867
SYVN1,0.00010848627378956082
BMP15,0.00010846000726076464
AICDA,0.00010840778876588581
CCN1,0.00010830778539712156
MNAT1,0.00010828027244316688
PPARGC1B,0.00010826594553183788
IFT25,0.00010826443608437779
CSF1R,0.0001082047646590181
MUC5AC,0.00010817867946924855
SLC12A1,0.00010814567296378386
BUB1B,0.0001081404675258392
DNAJB6,0.00010810775776382886
VASH1,0.00010808974271485216
TMC2,0.00010808244554592744
LATS2,0.00010805573589566764
LDB1,0.00010803226989755852
FNIP2,0.00010795132654420189
CFAP45,0.00010795039909393067
OCRL,0.000107932312403422
RAN,0.00010781509601611316
PRM1,0.00010780776921182833
ALOX15,0.00010780764468615789
LAMP2,0.00010774506423953854
RPA2,0.00010773291004801437
CHCHD4,0.00010768712844223824
ENTPD1,0.00010760178935031119
S1PR2,0.00010760056605636111
MIR4763,0.00010757823101895976
GAR1,0.00010754943284035057
SLC3A2,0.00010754794189555643
CCNT1,0.0001075202029335243
FCGR2B,0.00010751548668821569
PSMD9,0.00010751447461805779
BTC,0.00010748843749427422
VPS51,0.00010740130885367889
DGAT1,0.00010738452144688024
IMMP2L,0.00010737721116632577
ATG16L1,0.00010732360300816818
MTTP,0.00010726946260176927
MIR210,0.00010726467354317168
TRIM21,0.00010722812111782979
TNFRSF10A,0.00010721427809609623
RANBP1,0.00010716921992877287
NTF3,0.00010711996356825526
MAMDC4,0.0001070471805020312
SMURF2,0.00010702914362026707
CDIN1,0.00010702806756413653
STX2,0.0001069766111234074
PRDM16,0.00010697088391065009
NDUFAF5,0.00010694379413647355
CAPN2,0.00010688306229922833
ALS2,0.00010684571274332548
TNFSF12,0.00010681092478102665
JUND,0.00010677950615229185
FAM161A,0.0001067438566274054
C1QTNF3,0.0001067253152100182
OBSL1,0.00010658839847818127
PEA15,0.00010656805687706058
DOHH,0.00010656203408231172
OAS1,0.00010654524412965717
BAIAP2L2,0.00010651680414272736
SPAST,0.00010650247153272936
HGFAC,0.00010648653929210323
SPX,0.00010646806115446689
TMPRSS2,0.00010641741836473243
STS,0.0001063836099695466
DOK1,0.0001063768019691316
KATNAL2,0.00010636939685790335
PTGDS,0.00010630061450745131
MRAP2,0.00010622514188371534
CYP21A2,0.00010621377266127262
FUT4,0.00010618922078942552
RHOG,0.00010616772007007902
MAP2K3,0.00010613564339227218
TOP1,0.00010605167310737654
TNFRSF6B,0.00010595319743659724
LIN7A,0.00010594744645739837
SIRT7,0.00010591077528367672
LHB,0.0001058746840592451
BTG4,0.00010582496600710782
CCL18,0.00010582087144037021
SUMF1,0.00010580935661553448
ERCC3,0.00010574726322098677
ALOX5,0.00010572205607076769
PAIP2,0.00010571348412068872
TRAPPC2L,0.00010570196198292741
NPC2,0.0001056866811104353
USP7,0.00010566680016497486
GJB2,0.00010565159107561262
TRPC1,0.0001056493700942161
VPS33A,0.00010558293095131115
ATG14,0.00010556055190463165
NKX2-1,0.0001055390544278196
F13A1,0.00010544691962063682
HHEX,0.00010540798378660263
GNA13,0.00010539075498357919
GRIK1,0.0001053899563441116
CASK,0.00010537130301024757
GSTK1,0.00010525392362185405
DNM2,0.0001052201628364556
RSPH9,0.00010518892797389254
FGF7,0.0001051701068915413
FHIT,0.00010511390466776576
FHL2,0.00010510428671459742
CD58,0.00010490758693099558
LINC02605,0.00010486318275125154
APOC2,0.00010483211411057643
SYT17,0.00010480897886805618
FOXL2,0.00010473572322563667
DPM1,0.00010468497561176518
KLK1,0.00010467882246613441
NDP,0.00010467700315920571
PTGDR2,0.00010463622125699968
PARN,0.00010461048734976475
CALM2,0.00010456523843054047
BUB1,0.00010455671043507308
HSD11B2,0.0001045526144532373
KISS1R,0.00010434100731237061
MUS81,0.00010433991870505774
DHX38,0.00010433914268396511
SDHC,0.00010432860155506842
REL,0.00010428951856246635
SCN5A,0.00010426934169496566
KCNIP3,0.00010426209575283432
ERVK-20,0.00010412817587142362
CXCL2,0.0001039983097282208
RBM48,0.00010388274710652808
SLC10A1,0.00010385799123962682
SLC7A6OS,0.00010379582174935399
SLC2A10,0.00010377666692759825
PPM1D,0.00010374098708578418
SLC30A5,0.0001037278769670429
SLAMF1,0.0001037183968698913
SCAP,0.00010370274322406571
PRMT5,0.00010358771188360188
CANX,0.00010344667567297155
CIMAP2,0.0001032645270386666
DDOST,0.00010324003439390693
NHP2,0.00010318501344178437
PLCZ1,0.00010310813501542259
SPOP,0.00010309686969466503
IFT27,0.00010304841686083432
TIMM22,0.00010304096322882064
TRAF1,0.00010302733792793072
COPS5,0.00010299784482007027
MTR,0.00010299428089015776
CYP4F3,0.00010291641627932372
TYRP1,0.0001029151009910021
MIR222,0.00010289634289874073
TFE3,0.00010287824869027573
MIR195,0.00010280462540499918
ESRRA,0.00010278675161710975
FADS2,0.00010276884188521851
KCNQ1OT1,0.00010269042643680856
C1S,0.00010261167798521578
MIR9-3,0.00010257631603409599
CIB3,0.00010256894294142203
SDC4,0.0001025685492582344
GET4,0.00010253769779140411
CD68,0.00010251025147463513
MCM7,0.00010246431772433222
PLTP,0.00010243991730404499
CNTFR,0.00010243705239651964
PARL,0.00010243488891870396
NFAT5,0.00010239987795092039
RAPGEF4,0.00010237076109894783
SSR1,0.00010233770791079423
SPATA22,0.00010233271700724323
CCL17,0.00010232041078218887
RMI2,0.00010230099541828448
DGKZ,0.00010228542287044886
RPGR,0.00010227976861332842
MLX,0.000102211160142133
DYNC2H1,0.00010219635040137032
SRRT,0.00010215922322536955
ITK,0.00010212762029396746
AMBP,0.00010201057448235995
SLC1A2,0.0001019905431554859
SNTA1,0.00010197174235264517
ANXA1,0.00010196788558586277
MIR124-3,0.00010196296834525835
AACS,0.00010196291822890128
KCNA5,0.00010196115524236227
ITPR3,0.00010194951816269624
FANCL,0.00010192457848834738
FGL2,0.00010185928966245508
APOL1,0.00010184830317792868
GRP,0.00010181667940049835
ZP2,0.00010180502350574137
CTNND1,0.00010179057590552993
PEX19,0.00010176992186079096
TMT1A,0.00010167755234638785
MKKS,0.00010163072138022183
RGS11,0.0001015824590822491
LGI1,0.0001015797563704639
TRIM28,0.00010157559134068886
SPRY2,0.0001015500855839465
FOXO4,0.00010154315323284106
KCNC1,0.00010152717290016766
BDKRB1,0.00010148824100670685
ZBP1,0.00010144240581664261
NTN1,0.00010144140360679922
TGFBR3,0.00010143650108051232
STIM2,0.00010143291110175939
RD3,0.00010143134949303422
GLUD1,0.00010142784466831327
IFT74,0.0001014039001689573
BTN3A1,0.00010129414255271466
LIFR,0.00010128815127051225
DIO2,0.0001012688164334355
ADRA2A,0.0001012609887957262
CTRC,0.00010123243156198359
ROR2,0.00010120372081174556
CYP1A1,0.00010120101040769505
EBI3,0.00010114910968178246
ENSA,0.00010104151884161158
SUFU,0.00010102971215372638
ADAMTS5,0.00010102315459428884
ATXN1,0.00010097869050192806
PRDX2,0.00010096993317968331
ARRB2,0.00010095517620736758
MCHR2,0.00010095300637694186
DPM3,0.00010092371844116727
NEK2,0.00010090964791967634
NCOR1,0.00010089313888541922
MIR22,0.00010087994738608808
GBP1,0.00010087502386180714
POMGNT1,0.00010087382233540013
RAD52,0.00010085551252174143
LRPAP1,0.00010083864343478944
GTF3A,0.00010082849951566913
TPP1,0.00010080999932330635
ZNF567-DT,0.0001008022607615321
SLC2A3,0.0001008005036085466
DNMT3B,0.00010079602772860746
CYP2E1,0.00010074994405699356
OSR1,0.00010074195182874106
MADD,0.00010073667723880492
PDCD10,0.0001007339760737326
CD70,0.00010070964678717712
GREM1,0.00010070225422873936
ACTN1,0.00010069865397040477
MAP3K11,0.00010068425618848624
PI4KB,0.0001006832245660673
IL13RA1,0.00010067845489648946
PTGER2,0.0001005572998809176
SIAH1,0.00010054625122728328
CLPS,0.0001004597397759194
ZNRF3,0.00010045023022969547
CIDEC,0.00010041709961270935
ACAD9,0.0001004135184962515
DDX3X,0.00010035035993447989
PML,0.00010030448014094857
MID1,0.00010029878305039472
NLRC4,0.00010026142573797556
TNKS,0.00010023048729886529
TCF7,0.00010022039331560625
WEE1,0.000100219149097618
NYX,0.00010014927307265652
GRIK2,0.00010010805862744141
FSTL3,0.00010009770773591702
PAX7,0.00010008056132930109
PHB1,0.00010001062556784541
AUTS2,0.00010000563445017583
ABCG4,9.985647862232628e-05
WDR59,9.985446130615221e-05
HSPG2,9.983047153744055e-05
CTTN,9.97738427425113e-05
ASCL1,9.976120969086315e-05
STRADA,9.975932861880238e-05
CCNE1,9.975268115014897e-05
CLEC6A,9.967804330884305e-05
IRF8,9.966785130483009e-05
CYP27A1,9.966057599137426e-05
GDF5,9.961197725951536e-05
HFM1,9.957868641208395e-05
ENO2,9.956225893135045e-05
PHEX,9.953653361026092e-05
YWHAZ,9.951224071178807e-05
S1PR1,9.950067595259813e-05
OSGEP,9.943272799648694e-05
PKD1L3,9.941031693659894e-05
STXBP2,9.940735504640591e-05
MSLN,9.940231568119295e-05
CNTD1,9.939768237485867e-05
CCDC22,9.935828370597494e-05
ODAD1,9.931481959713069e-05
COPS8,9.928884922624005e-05
CDK9,9.928723760673679e-05
MICOS10,9.927638811729902e-05
UBE2N,9.926878345442445e-05
HEXIM1,9.925802461906417e-05
KRT19,9.924179294641691e-05
FKBP1B,9.92076562701407e-05
KIR2DL1,9.919643638720872e-05
VASH2,9.91937896107197e-05
PEX5,9.919017604543926e-05
STX16,9.913162994535495e-05
GLI3,9.909537090942504e-05
ANKRD31,9.906837174483009e-05
FAM99B,9.905660817970021e-05
ASPSCR1,9.904800066517941e-05
BRIP1,9.902505197661718e-05
CIAO1,9.901005403333259e-05
UCN2,9.89946915432942e-05
FMN1,9.897909225862193e-05
SLC22A7,9.89769065969966e-05
TACR3,9.897001509239733e-05
KLRB1,9.893759056762846e-05
IL17F,9.892168899746612e-05
URM1,9.88866387234887e-05
KCNIP1,9.886804045058711e-05
PHLPP1,9.881301557487675e-05
IGKV5-2,9.881055344195514e-05
DCAF12L2,9.878957080255235e-05
ERG,9.87132434549918e-05
PLIN5,9.867813090240833e-05
FLT4,9.865452566247365e-05
RCAN1,9.864181126906933e-05
HYAL3,9.863807591068568e-05
GRK1,9.860328046252766e-05
CCM2,9.858036801513057e-05
MIR324,9.854271028870367e-05
RORC,9.85260286199423e-05
IFIT1,9.849496073478309e-05
SUN5,9.848188221610759e-05
DLL4,9.845842325765311e-05
GRIK4,9.844926634638358e-05
MIR204,9.841500896864755e-05
MAP2K6,9.837862624892781e-05
MEIOB,9.828767804864401e-05
RAB3GAP1,9.828029060258116e-05
EME1,9.826587251618548e-05
NEK1,9.825317420858204e-05
KCNE2,9.820769461723327e-05
AARS1,9.816561123344215e-05
NFATC2,9.813259310535238e-05
SIK2,9.812499583797312e-05
TREM1,9.802562985463282e-05
NELFCD,9.801757696015532e-05
TARBP2P1,9.798888789266679e-05
ERCC2,9.798469109438513e-05
DIP2C,9.789762109273539e-05
RGS7,9.78565978619133e-05
UQCC2,9.785051431122468e-05
HIRA,9.781575357494891e-05
PRM2,9.779195232713878e-05
MPL,9.768012679359072e-05
LY6S,9.765121395786235e-05
SUZ12,9.764953657114694e-05
CSK,9.763022144964481e-05
APBA1,9.761744437918946e-05
PSMB9,9.74346634183038e-05
LRIF1,9.742229996889546e-05
SERPINA3,9.740705113681154e-05
MLANA,9.737571930150789e-05
LEMD3,9.7342413325303e-05
CYP2C19,9.73341775342656e-05
TRPV4,9.73236758012275e-05
NDUFAF3,9.727880445187852e-05
DGKB,9.726916774387605e-05
TRIM25,9.726315298065346e-05
ZP3,9.722597241175457e-05
TMEM161B,9.71978059871447e-05
GPHN,9.719689664342159e-05
OGFOD1,9.719383085838256e-05
EHMT2,9.718622171349124e-05
HSP90B1,9.717234660393532e-05
PHB2,9.713903468242388e-05
RCVRN,9.712359397183413e-05
TRAJ60,9.707940039104411e-05
XRCC6,9.705492347400844e-05
PLAGL1,9.702507317541073e-05
SIN3A,9.70083117615128e-05
RCC1,9.699868648912028e-05
COQ8A,9.695067521597403e-05
SEL1L,9.693974773150905e-05
TFDP1,9.693738127556757e-05
MMS19,9.693002763693274e-05
IGFBP7,9.691823292098176e-05
GFRA2,9.691789953943652e-05
MAOA,9.686953708081908e-05
CTF1,9.682419226939761e-05
TRAPPC10,9.680690428498761e-05
CENPU,9.677511997127564e-05
DNA2,9.675981813215474e-05
IL12RB2,9.675261428890907e-05
CCDC8,9.673433351388818e-05
SSX2,9.668654970922198e-05
TIMM23,9.668280500425365e-05
DUSP2,9.66306439309088e-05
TSEN54,9.661126217204089e-05
VIPAS39,9.655607676724222e-05
PLEKHF1,9.654233546326631e-05
FANCC,9.650958005667494e-05
CXCL13,9.649831652260565e-05
BTG2,9.648854168583875e-05
GPAA1,9.64500717059425e-05
EHMT1,9.641064160049202e-05
ISYNA1,9.640987029034968e-05
NAA15,9.640619919564624e-05
RMND5A,9.636984304082783e-05
HSPA9,9.636738743010745e-05
BOLA3,9.635709810644418e-05
DPH2,9.632749252104373e-05
ANO1,9.628608516629125e-05
EPCAM,9.628146284880444e-05
LIN28B,9.627874746104257e-05
PDE4A,9.626099986808358e-05
THBS2,9.625752539055862e-05
IHH,9.624301712953716e-05
SELENOP,9.624286998896468e-05
FCER1A,9.623643483390028e-05
GALR2,9.62363299700544e-05
ATG10,9.620637320034506e-05
TAS1R3,9.618872768139292e-05
AQP1,9.618062900524195e-05
MAP2K5,9.61797625191977e-05
INSM1,9.617481125253052e-05
COG8,9.611035640909606e-05
YTHDF1,9.610353039678964e-05
PDILT,9.607919935907635e-05
LILRB2,9.606518494336605e-05
GMNN,9.605921137306117e-05
TAX1BP1,9.600975054723047e-05
KCNJ8,9.600813284182308e-05
BFSP2,9.600558378966375e-05
GFPT1,9.597610539602878e-05
MAPK10,9.591137749770334e-05
PPP6C,9.586044591108161e-05
HPS5,9.581527989247686e-05
FADS1,9.573784540443283e-05
GADL1,9.570772620173581e-05
MIR15A,9.570614866043427e-05
CD82,9.568923539629047e-05
CFHR2,9.568770513294001e-05
ALG14,9.562956586388405e-05
INSL3,9.562239544270782e-05
SDHD,9.558817307672315e-05
FANCG,9.548310268250523e-05
CYP24A1,9.548200854941353e-05
CD7,9.546836897380679e-05
PRKCQ,9.54456088331152e-05
STT3B,9.544015464961358e-05
UQCR10,9.542483747335352e-05
UGT1A1,9.542452976175232e-05
SYCE3,9.542206830434422e-05
RFX1,9.53382257544053e-05
ATG12,9.532703243777579e-05
NOTCH3,9.532658603047288e-05
MC1R,9.531319143005777e-05
IFNGR1,9.531187676842308e-05
SBDS,9.530599775579214e-05
SPG11,9.519575230050755e-05
PVT1,9.518829284645982e-05
RUNX3,9.51536126315764e-05
EFL1,9.514534508868981e-05
MATK,9.508297060344199e-05
RAB4A,9.505443447652635e-05
SNORD116@,9.504279755719986e-05
HTR1A,9.50361942826814e-05
HSD17B10,9.49796280087324e-05
FBP1,9.490551980550742e-05
CMA1,9.490470690090176e-05
LGR4,9.490035059133834e-05
MRPL19,9.48875139430794e-05
BFSP1,9.486498556685677e-05
GHITM,9.48514109389771e-05
ACLY,9.484848599052625e-05
CLGN,9.484482861239341e-05
CARD8,9.481763069149616e-05
SCN2A,9.474980427154904e-05
KANSL1,9.467593017195644e-05
RAB7B,9.456400837284236e-05
GOLGA8N,9.4539066879735e-05
FCGR1A,9.442398141642458e-05
IGFBP6,9.440235946584673e-05
SOX10,9.438252177341608e-05
PNPLA3,9.437711737842506e-05
DDAH1,9.435954395929302e-05
MSH4,9.433198642886737e-05
GRIK5,9.4285971560778e-05
TEN1,9.427849899443558e-05
FAM111A,9.427678324081666e-05
TECPR2,9.42566903284076e-05
CYFIP1,9.42545489909774e-05
GRM6,9.41927923602999e-05
PROK1,9.41867014001746e-05
NSMCE1,9.416675474539476e-05
FSIP2,9.415091089756327e-05
EIF2S3,9.411415281955745e-05
LIMS2,9.409578753637106e-05
GNA12,9.409160358535469e-05
SLC25A6,9.406972105352977e-05
PRPF6,9.403605530604125e-05
UNC13A,9.401448495792618e-05
RPS6KA1,9.39918185417394e-05
LINC00648,9.393063379886084e-05
CYP1B1,9.392607268837356e-05
PRDX6,9.390223717782467e-05
CCNL2,9.389296983836804e-05
ROPN1,9.387636380700514e-05
GCLC,9.386805196230745e-05
PAQR8,9.385406485155684e-05
CD48,9.383278410769612e-05
VLDLR-AS1,9.380040390222645e-05
LIPH,9.373125284409156e-05
PRKX,9.372057138115657e-05
LIMK1,9.370589222676464e-05
CHMP4A,9.366037794541469e-05
BLOC1S4,9.364327760973427e-05
OGA,9.360565577041427e-05
ABCG2,9.359859663161039e-05
CD99,9.352865144293387e-05
DPP8,9.351449002773322e-05
PRPH,9.350794065295425e-05
IL1R2,9.35062519946623e-05
ZNF70,9.350603891346697e-05
CDKN3,9.346182068549445e-05
DLX1,9.345012547554846e-05
GNRH2,9.341106970995834e-05
MT2A,9.339081722048802e-05
TOMM40,9.337887293681601e-05
DUXA,9.337734168081028e-05
CRLF2,9.332928332429836e-05
KCNA2,9.329109212228221e-05
TACSTD2,9.327630112777978e-05
APOC1,9.327069378798636e-05
GPIHBP1,9.325792795625924e-05
ANKS3,9.319465279919335e-05
ETV6,9.312355937056713e-05
GMNC,9.304937218311215e-05
HLA-DMA,9.3011782747326e-05
FANCE,9.300906041737246e-05
NHSL3,9.298843811757181e-05
EIF4A2,9.297645490081463e-05
CYP3A5,9.294342273962452e-05
B9D2,9.293378223059357e-05
MSH6,9.290458112251426e-05
MIER3,9.289024888092932e-05
CAPN1,9.28870650951211e-05
AGXT,9.288404964587157e-05
TRAT1,9.285232531055986e-05
CD3D,9.28353563382663e-05
DAOA,9.280410677348421e-05
SUMF2,9.277392873155507e-05
AQP3,9.275578074358007e-05
UPF3A,9.274366410817555e-05
GP1BB,9.273770401893204e-05
MAP3K2,9.273344264348404e-05
SNAP29,9.270191470230986e-05
TRAPPC2,9.269847447234944e-05
REG1B,9.26863703919876e-05
CHCHD10,9.263383642890669e-05
KCNJ5,9.262915570349519e-05
FLNB,9.26162735041906e-05
MAL,9.261354896076045e-05
WASH6P,9.260000632721053e-05
RAD9A,9.252706600027009e-05
CUL4B,9.252684149172331e-05
STX6,9.251949737660026e-05
PCTP,9.249935599016445e-05
UBR4,9.249897076381572e-05
CDK20,9.249369952374367e-05
EYS,9.249239479556788e-05
SNORD46,9.245677686474991e-05
TEKT1,9.244919479402468e-05
UPK2,9.240587999886576e-05
MIR182,9.238737008709492e-05
CFHR5,9.232700565971416e-05
VPS33B,9.232513596946127e-05
PLA2R1,9.226721694793371e-05
PROKR2,9.226411192438681e-05
MIR383,9.225496114736135e-05
SIRPA,9.224461741921027e-05
RNU12-2P,9.223122922792869e-05
ZNF703,9.222628209261254e-05
STN1,9.218895660726978e-05
PRXL2C,9.217932142226898e-05
DNAI2,9.211079307597402e-05
DAZL,9.210464420135526e-05
TNFSF4,9.207139872613274e-05
SLC26A4,9.206013715973795e-05
ATXN2,9.20232015928143e-05
PANX1,9.202173514064412e-05
MIR33A,9.200297496840641e-05
GP5,9.200061114088672e-05
SLC17A9,9.198494543121393e-05
TRPV6,9.198293687106547e-05
CRADD,9.189124018709118e-05
GTF2F1,9.187933267723939e-05
MOB1A,9.186402217182116e-05
DECR1,9.185558268280689e-05
NPHS2,9.185210727009839e-05
HEXIM2,9.183089722063406e-05
PLCB1,9.178206805539085e-05
IL12A,9.175522912704365e-05
CRHR1,9.174093579232437e-05
UFC1,9.171425966932688e-05
UBE2E4P,9.171070799603936e-05
MIR200A,9.165655017131697e-05
E2F2,9.165175236141416e-05
ARFGEF2,9.163264529454456e-05
CCKBR,9.158784056174632e-05
APLNR,9.158768664305477e-05
TFAP4,9.158529876762572e-05
SVIP,9.158422824979744e-05
CNGA3,9.157086993136554e-05
PVALB,9.154262553761345e-05
MTM1,9.154203559324741e-05
BSND,9.146037085165546e-05
LAGE3,9.143423646922324e-05
XRCC5,9.143118051636047e-05
BBS12,9.142225405796246e-05
HKDC1,9.140612648443753e-05
ARL2,9.132718208069393e-05
MIR200C,9.129573210776737e-05
BIRC5,9.125553320237637e-05
IREB2,9.123905767410651e-05
PABPC1,9.12259800563116e-05
RORA,9.121442620366597e-05
CLCN1,9.120626852325143e-05
GPHA2,9.120610666482219e-05
RSKR,9.12004328712306e-05
NPLOC4,9.117213716027531e-05
IQUB,9.117068727738123e-05
CD207,9.116867792074594e-05
SSTR1,9.115973411307045e-05
F9,9.115216828033042e-05
SDC2,9.114982983679796e-05
CD36,9.114242015965971e-05
AK4,9.113238832091382e-05
NHS,9.112872633827227e-05
PARP2,9.106738379597024e-05
CCAR2,9.106197140727626e-05
BCL3,9.103428764597851e-05
ALPK1,9.102992022238778e-05
STX11,9.102465083222145e-05
PLXND1,9.10183173798732e-05
CLDN16,9.101487181458829e-05
NUTM1,9.09586627893192e-05
XYLT2,9.094190752634129e-05
FGF8,9.094135659816289e-05
RAB6A,9.086108444619858e-05
TRBV25-1,9.07705710094784e-05
DOCK2,9.074085703811334e-05
DOK7,9.074018150714489e-05
UBXN2A,9.070666685997552e-05
NFKB2,9.07017477647518e-05
TARBP2,9.066489014510286e-05
KCND3,9.066429796456288e-05
RHD,9.065830844833037e-05
BCOR,9.06549639992283e-05
OBSCN,9.065238701683114e-05
PLD3,9.064291814955206e-05
PRDX1,9.06305792719482e-05
UBQLN3,9.060633541514197e-05
ITGA2,9.058555501870421e-05
MIR548AZ,9.058274007892723e-05
MIR7110,9.058274007892723e-05
UGT1A9,9.05799727215143e-05
GJA3,9.057882506343467e-05
PDGFB,9.054041072658372e-05
EIF3A,9.053788173842943e-05
FCGR2A,9.05319687095015e-05
LGR5,9.052882924658344e-05
ARHGAP45,9.052474646150433e-05
TCTE1,9.049057847216882e-05
VEGFB,9.048773980444793e-05
GFRA4,9.047931603962046e-05
SEC31A,9.046860650432823e-05
RSC1A1,9.045435277317455e-05
UPF2,9.04190163739103e-05
SLC18A2,9.038160457691422e-05
HINFP,9.033705693699849e-05
BP2,9.031463888850601e-05
DSG3,9.029680174390989e-05
KRT18,9.028520155715136e-05
TUBA1B,9.028431626038833e-05
TFF2,9.027966450807723e-05
SRSF1,9.02554868758981e-05
NUP160,9.025186047880987e-05
IGLV@,9.024579493901582e-05
CS,9.02381666064831e-05
PBX1,9.020703997936983e-05
CEACAM3,9.014648757684123e-05
CLEC4E,9.014163035361599e-05
NEFL,9.013717942486938e-05
POLR3G,9.013028672751576e-05
PRSS2,9.011970126034711e-05
PEX12,9.011846611750625e-05
TDRD1,9.011607327710424e-05
IFT52,9.004056891194744e-05
CXCL11,8.997209717894904e-05
DDX6,8.996990057380222e-05
PMM1,8.996110451653746e-05
KIR2DS1,8.996084255457444e-05
AFF1,8.995159278340005e-05
EIF5A,8.994028427636762e-05
COL3A1,8.992812264857996e-05
GATA6,8.990768398720417e-05
C1GALT1,8.989861711304414e-05
CABLES1,8.989115297585507e-05
EDEM1,8.985458783191922e-05
TMPRSS3,8.984924583631345e-05
PRDM13,8.983070343116877e-05
GNAI2,8.981945913504025e-05
FRS2,8.980112272575078e-05
RAD23A,8.979362539728429e-05
IQCA1,8.975807886457208e-05
ATHS,8.974348119356805e-05
ITGAV,8.97115659235084e-05
MIR424,8.967714939630273e-05
NPBWR1,8.964798779919372e-05
UPK3A,8.95702522922815e-05
PACS1,8.951671693509799e-05
GCH1,8.94860277974911e-05
CAPN3,8.945831471432914e-05
CAMK4,8.94497104195058e-05
PRDX5,8.941082661480227e-05
DHPS,8.939545263834467e-05
TSPAN8,8.93568035416795e-05
DUOX1,8.933674146139131e-05
RNPC3,8.928648983620008e-05
RFX5,8.927575400012265e-05
TOMM7,8.926043607433583e-05
EPB41L4A,8.923857221620015e-05
VPS4A,8.923775565734448e-05
MRTFA,8.918762236203307e-05
CPB2,8.917926724650023e-05
CKAP4,8.917504280024599e-05
CD33,8.916616505437096e-05
NPW,8.914593990913033e-05
TOMM5,8.909046179664101e-05
EXT2,8.908165973348094e-05
RASGRP1,8.907520310554647e-05
RNF43,8.905197095709692e-05
PLA2G6,8.904928878501666e-05
RIMS2,8.903018619515037e-05
EOMES,8.900124856140495e-05
HTR2C,8.897631281021063e-05
DPYSL5,8.896815399836021e-05
PITPNM1,8.891148012658716e-05
KLHL2,8.890463004734953e-05
ADORA2B,8.89023923107912e-05
CHRFAM7A,8.890076165860761e-05
DNAAF2,8.888338311863839e-05
PDIA3,8.883240464405225e-05
SULF2,8.883127623264673e-05
INTS1,8.882497426452331e-05
NXT1,8.880318183397563e-05
GJC1,8.875066686021188e-05
IFIT3,8.87374690093625e-05
UCHL1,8.873221559935575e-05
ESPL1,8.87245084209454e-05
CHAT,8.871474870843277e-05
SH3D21,8.867209424570868e-05
DNAH5,8.866323456377751e-05
FBP2,8.86203030548021e-05
TRAF3IP2,8.860146788276988e-05
HNRNPA2B1,8.85814731896708e-05
ANO9,8.857389369882154e-05
BIK,8.856226852246206e-05
COPS6,8.853481821103781e-05
ECE1,8.851509001595002e-05
TAGLN,8.849361758979036e-05
OAZ1,8.845734622809749e-05
COX8A,8.845478128873688e-05
CACNA1S,8.842352770459795e-05
WNK3,8.841746792754063e-05
TBX6,8.840098065329725e-05
C5,8.83677163448276e-05
CARD11,8.83614382302376e-05
KIR3DS1,8.83603556479086e-05
ENPEP,8.835413777301048e-05
BBS2,8.835228061244331e-05
CARD10,8.834853424227682e-05
UCN,8.834593513692189e-05
FBXO7,8.8298217629346e-05
TNFRSF14,8.82946465815183e-05
TNC,8.828360589341661e-05
SF3A1,8.825193603679185e-05
GUCA2A,8.824815367897237e-05
RANGAP1,8.817503389449011e-05
UBXN1,8.81728602098083e-05
VCL,8.813933567978673e-05
MERTK,8.812374359430599e-05
ADAMTS13,8.809464376172234e-05
KASH5,8.808682094719065e-05
NPR2,8.807663348508514e-05
LINC00421,8.807498724807516e-05
AKR1C3,8.807314373525309e-05
B9D1,8.799599341662202e-05
SLC34A3,8.797488828121656e-05
PTH2R,8.796449183148647e-05
MC2R,8.79597469813896e-05
GNAO1,8.794916706405247e-05
FLNA,8.793711570979478e-05
CORT,8.784873629576172e-05
ADAD2,8.783785748247213e-05
PDSS2,8.78333531679944e-05
PEX16,8.78141909113345e-05
IL27RA,8.77727885159718e-05
TMED2,8.774567113277608e-05
COX4I1,8.77238030861459e-05
GFRA1,8.771932099606268e-05
ZW10,8.770354003129271e-05
CD9,8.765287147350792e-05
SLBP,8.760187349306787e-05
MIR217,8.75877261564923e-05
IQCH-AS1,8.757974271193927e-05
MASTL,8.757150004521378e-05
LEAP2,8.754792967021769e-05
IGKV4-1,8.748206251186252e-05
RXFP4,8.746499856522675e-05
BRPF1,8.744096555902381e-05
KCNQ5,8.741948061976419e-05
MGMT,8.740791925859745e-05
SETD2,8.736076013947574e-05
TENT4B,8.73548672844993e-05
SAV1,8.734334541902912e-05
TLR5,8.734000255339611e-05
TP53RK,8.73393744528226e-05
COPG2,8.729958499182315e-05
MED17,8.726707600574331e-05
