gene,pagerank
CDA,4.106725139816815e-05
PTPN3,4.1057658888675055e-05
NFKBID,4.105155148123877e-05
LNPEP,4.104535674199799e-05
CHR,4.103046391322254e-05
MIR1293,4.102690283440235e-05
API5,4.1020625769626414e-05
IFIT5,4.101172118669605e-05
RPS14,4.100769163198886e-05
ZNF267,4.1004268487298965e-05
EARS2,4.100068711028298e-05
SPG11,4.100047579808936e-05
UBE2D2,4.0990621189866756e-05
BICDL3P,4.098698129330134e-05
GNLY,4.0985235861616026e-05
OGN,4.0983135719283655e-05
NAP1L4,4.098275661143823e-05
ELFN1,4.097930233344405e-05
PACS2,4.0976544770634624e-05
EBAG9,4.097472538339543e-05
ARGLU1-DT,4.096724913197749e-05
NUDC,4.0965525761691946e-05
AOX1,4.096005521659944e-05
ARFGEF1,4.0955991300509374e-05
ANKRD13B,4.0947548825625204e-05
ANKRD13D,4.0947548825625204e-05
PCNX2,4.0947548825625204e-05
PRELID3A,4.0947548825625204e-05
H2BC11,4.094559254332888e-05
IRF6,4.092139914679324e-05
ZNF322,4.092071630999463e-05
HPF1,4.091945527315215e-05
MIR4328,4.091543262159805e-05
NENF,4.0913320322903876e-05
SNAP25,4.091310648760576e-05
SLC4A4,4.091016668383094e-05
MIR603,4.090559978491145e-05
TNFSF18,4.090120262429556e-05
SLC22A3,4.08915147327135e-05
PDE4A,4.0866155608700294e-05
HNRNPDL,4.086478516338149e-05
RNF181,4.086475512936274e-05
HLA-F,4.0864734847483076e-05
SNX4,4.085850441712321e-05
TCAP,4.084899422050769e-05
KCNMA1,4.0844382421457705e-05
MIR499A,4.083528156685237e-05
RSRC1,4.082312087049793e-05
RGS16,4.0820180821189096e-05
HSD3B2,4.081753386085432e-05
DBT,4.0816548291194405e-05
NELL2,4.08000701637898e-05
CFHR5,4.079897560079609e-05
EYA2,4.077458141967302e-05
TNFRSF21,4.0771989611771645e-05
TOX,4.0768537375938764e-05
CHMP1B,4.0766114234616005e-05
JAM3,4.0758904511296576e-05
PCSK7,4.0751989985622976e-05
GAS6-AS1,4.0748957118173654e-05
FXR1,4.073582743346096e-05
TEC,4.0727484569258584e-05
CABYR,4.071493422077002e-05
MARCO,4.0711043368869684e-05
BAZ2B,4.0707129469820724e-05
GABARAPL1,4.070316991681431e-05
GMIP,4.0701318440435996e-05
LINC01287,4.06899409545753e-05
KCNJ5,4.0688200392326153e-05
SSH3,4.068741289298091e-05
SIX3,4.0683294711300973e-05
MB,4.0678981959632e-05
GUCA1A,4.066702708627883e-05
LBH,4.066557772228964e-05
GZMK,4.06617330875865e-05
FAM83D,4.0661107802511854e-05
PLA2G6,4.065801767777992e-05
MOCOS,4.065736508429344e-05
RSAD2,4.063550786622068e-05
MIR1231,4.0621009648201505e-05
GOLGA7B,4.06197692227656e-05
SPTSSA,4.06197692227656e-05
PPP1R7,4.061723509181604e-05
KLHL7,4.0615715405368006e-05
PIK3C2B,4.0605124911107e-05
TMBIM4,4.0604642380171286e-05
ATIC,4.060252687800086e-05
ND1,4.0601869358307856e-05
MT3,4.059865659008297e-05
ZFAND5,4.059238154254342e-05
SEMA4G,4.0589370385380603e-05
STK4,4.057031030185237e-05
TAAR1,4.056532197751151e-05
RHCE,4.0558459918854845e-05
HLA-DPB2,4.0557216407864235e-05
WLS,4.0555315569217276e-05
DUXAP9,4.054796873115123e-05
LIPG,4.054614712741868e-05
GRIA2,4.0544433422610014e-05
NXPH3,4.053694313406578e-05
SIX2,4.0534480141583266e-05
HAPLN2,4.052341889452312e-05
CACNA1D,4.052144987369895e-05
DENND11,4.051958095156357e-05
PTF1A,4.051568742711758e-05
FGF17,4.0515074241036374e-05
MIR3176,4.0512514934144886e-05
PAFAH1B2,4.0512354059311364e-05
RBM11,4.0492902702397544e-05
CACHD1,4.0491449895702326e-05
DMAP1,4.0477145246742916e-05
YWHAG,4.047588958311091e-05
TTC1,4.0455494345723534e-05
HMGCS1,4.0455331707212883e-05
FAM53B,4.045462280477968e-05
CSHL1,4.0453477475230985e-05
ODF2,4.044402019952808e-05
MICAL2,4.0428214225472614e-05
PRMT2,4.042004483758642e-05
PLCE1,4.041766962922733e-05
EDEM1,4.041306743758926e-05
NEFL,4.0408567802796666e-05
RRAGA,4.0404611813819857e-05
DSG1,4.040159983578782e-05
ENHO,4.03985156455813e-05
RAB1B,4.039823009791153e-05
MINDY1,4.0392709214236e-05
DUSP10,4.0374838936545616e-05
SPRR2A,4.0371606771372815e-05
CDON,4.0366430772506254e-05
CNNM4,4.036565322081189e-05
DCP1A,4.0360702508908244e-05
BTF3P11,4.033906466478223e-05
POU2AF2,4.032686342185816e-05
PRSS50,4.03084406844136e-05
ATF7,4.0306422953374245e-05
ORMDL1,4.030640419073137e-05
ORMDL2,4.030640419073137e-05
MCRS1,4.0303296000572886e-05
BCAM,4.0283970516681127e-05
C7orf25,4.02827970435928e-05
AQP9,4.0277926387725985e-05
RASSF2,4.02720517873699e-05
GOSR2,4.026994608635536e-05
RAB3B,4.026893266631353e-05
CHD2,4.026572804778951e-05
BLMH,4.026266913414361e-05
ROPN1,4.024984833298249e-05
RHPN2,4.024934325526769e-05
MAPKAPK5,4.02428414772483e-05
KCNAB2,4.0237759349200206e-05
TSFM,4.0228508718696605e-05
ANKRD11,4.022611625416864e-05
GALNT7,4.022535894969889e-05
TRAJ60,4.0224433134244874e-05
PSG2,4.022227974341657e-05
GAS7,4.021624809266799e-05
UBXN11,4.0215180882440184e-05
LRRC8E,4.0214603079349946e-05
GTF2F1,4.0200813314999395e-05
PAPPA-AS1,4.019483098821168e-05
SEC14L2,4.0189948851832376e-05
GPRC6A,4.018988601284099e-05
IFN1@,4.018858326656444e-05
RFX2,4.0187080192272344e-05
LINC02605,4.0185563716003824e-05
POMZP3,4.017640501725855e-05
MIR323A,4.01738721088559e-05
MIR616,4.016527662514002e-05
SMCR8,4.016295776351769e-05
IGKV6-21,4.015659798888035e-05
MID1IP1,4.015230345513412e-05
ZNF655,4.015196915688601e-05
THAP1,4.0151867843515715e-05
ORM1,4.0144764648259906e-05
MBTD1,4.013877502018184e-05
CISD1,4.013729779079794e-05
ARPC1B,4.013682434555874e-05
DBN1,4.012896757860917e-05
RFC3,4.01257150623574e-05
LINC01829,4.011628444281939e-05
OVOL2,4.011580629821332e-05
FBXW11,4.0112824684671164e-05
DNAJC7,4.011136601864991e-05
NKILA,4.010399921788954e-05
CFAP45,4.009301995534458e-05
FOXJ1,4.0075187197676114e-05
HEIH,4.0073314981233676e-05
LINC01224,4.007200752816066e-05
LCOR,4.0052897602757674e-05
TRIM16,4.0052173741910245e-05
AGO1,4.0048631278318126e-05
TAF8,4.004624975809385e-05
MIR7-2,4.004178464219795e-05
APOD,4.0038984009147045e-05
NKIRAS2,4.0037451799901225e-05
TTYH1,4.003681126936187e-05
ELF4,4.0035573561005804e-05
CYP2W1,4.003294319569447e-05
NXT2,4.002988998863396e-05
SRPRA,4.002682837425876e-05
TIA1,4.002666857615125e-05
APOM,4.002034721683776e-05
ARSB,4.0010138835862496e-05
MACF1,4.0003110702604625e-05
TINF2,3.999231942029793e-05
TCF19,3.998443836837935e-05
MAP3K12,3.9983869903419846e-05
PLS3,3.998320027719368e-05
NASP,3.998216134151498e-05
MIR24-2,3.9966942257774427e-05
MAP1B,3.996073817542086e-05
IL17RC,3.995193977234244e-05
LYPLA1,3.994750412066377e-05
MIR663B,3.9946250034984836e-05
LINP1,3.993346040530283e-05
SLC39A7,3.991188002778105e-05
CLIC2,3.990878416865976e-05
AGAP1,3.9905860286828054e-05
LFNG,3.9898649613011986e-05
OGA,3.9897984033513725e-05
GAR1,3.9885834945229385e-05
TTN-AS1,3.988139673727302e-05
AJAP1,3.9880756305326035e-05
NEK3,3.9875447264223e-05
IQANK1,3.987426232787703e-05
RCC2-AS1,3.9867163006163244e-05
SLC16A12,3.9865201368136506e-05
LRG1,3.986105519969954e-05
USP25,3.9858624116462325e-05
GPX8,3.98581699877555e-05
ST7L,3.985164672952688e-05
GUSBP11,3.984570610905522e-05
LRRC45,3.984360377585212e-05
CPT1C,3.984095438653941e-05
MIEF1,3.983886084873778e-05
WASHC5,3.9837288246646446e-05
LSM2,3.9836523717519326e-05
CAP1,3.983520031736844e-05
FBXL18,3.98303190287988e-05
CAPN13,3.981334727463627e-05
H1-10,3.980616189483001e-05
PPP1R12B,3.980130111459993e-05
SNHG20,3.9800567790815814e-05
POGZ,3.9782784996839856e-05
PHF8,3.976622677442682e-05
GMCL2,3.975825026420813e-05
DEAF1,3.9755665656814e-05
MIR4530,3.9744537308686724e-05
DZANK1,3.974047077614479e-05
PHF19,3.9733554946973697e-05
MASP1,3.973326571802217e-05
ZBTB20,3.972346821369153e-05
NCR1,3.9709191380964104e-05
PSKH1,3.970878262076389e-05
LNX1,3.970631354456551e-05
LMNB2,3.9698329195114126e-05
ZNF281,3.968655778859435e-05
SPPL2B,3.968061328191437e-05
SIX4,3.968026508327981e-05
KCND2,3.9666167392498045e-05
TLX1,3.9649596569126346e-05
MIOS,3.9645899627650563e-05
CRIM1,3.962787288925922e-05
TMEM161B,3.962663201781071e-05
ARL14,3.96249565983565e-05
CSNK1G2,3.961757022910305e-05
TMEM205,3.961005681677499e-05
RHOJ,3.9588727542960164e-05
RHOQ,3.95824288559673e-05
ADGRG2,3.957790255627972e-05
MIR671,3.956835222958311e-05
GATC,3.956317184497584e-05
ITGA11,3.9560816780240584e-05
CCDC8,3.9551648703331105e-05
IGKV3D-20,3.9551604612319745e-05
CENPN,3.954008107955998e-05
CENPK,3.9538125225632815e-05
MAGED1,3.953675231495586e-05
PLRG1,3.953518501110312e-05
TNS2,3.953469654113619e-05
PRSS2,3.952193016558008e-05
SLC1A2,3.951792878690314e-05
TRIP12,3.9516956308827075e-05
LINC01087,3.9513528360145125e-05
NKX6-2,3.951305879984028e-05
OTUD4,3.951102341187412e-05
FBXL17,3.950402407514243e-05
MIR6744,3.949550308129186e-05
SEC23B,3.948154698300875e-05
PLOD1,3.947311081876705e-05
CABS1,3.946951797325367e-05
OLFM1,3.9462853419215365e-05
TRIM2,3.9459317029864955e-05
AMER1,3.945042853778935e-05
MIR2052HG,3.944535702838052e-05
TNFAIP2,3.944411460471526e-05
RABL2A,3.9440262272861234e-05
WWC2,3.9439661230820525e-05
NPY6R,3.943905858562661e-05
ABR,3.943737358383285e-05
GNB5,3.9434754389660145e-05
SOCS4,3.943197792495919e-05
NPPA-AS1,3.942725058383274e-05
NEK6,3.941753786711338e-05
LINC00628,3.941191945455672e-05
UFL1,3.940162725163483e-05
TCIRG1,3.9390760926142565e-05
ABCB10,3.9388589775929364e-05
PELI1,3.938459672151692e-05
ZNF704,3.938424384828388e-05
UBE2E1,3.9379700560053474e-05
SLITRK5,3.937586645909536e-05
USP31,3.936865055484265e-05
TAF4B,3.9366727715132134e-05
DEXI,3.93652678065791e-05
TMEM43,3.935596246498412e-05
COX16,3.935161023777107e-05
SP5,3.9348868941776006e-05
CLEC7A,3.934348356832011e-05
BICD2,3.934214028858849e-05
GTF3C2,3.9339967804180896e-05
CASC15,3.93366033247409e-05
PPDPFL,3.933045899416931e-05
ZMIZ2,3.932195953973352e-05
KCNJ8,3.931608292563637e-05
PLA1A,3.931174756439019e-05
MIS18A,3.930702953837885e-05
DHDH,3.93051308093263e-05
MUC22,3.930024684556479e-05
FOXE1,3.9298913255518655e-05
MYH7,3.9287964596367826e-05
MIR2278,3.92786100139788e-05
CSMD1,3.927788144395916e-05
CAVIN4,3.927146410198841e-05
CALCOCO2,3.926661014286619e-05
ZKSCAN3,3.926409606430094e-05
TIPRL,3.9258543322549877e-05
PPM1F,3.9258198596131974e-05
PGAM5,3.9238763981404695e-05
CKMT1A,3.923629902455171e-05
FUT2,3.922506479179139e-05
CDCA4,3.921981670856048e-05
MIR3646,3.9213780420611705e-05
CAPN10,3.921152414362741e-05
SLA2,3.9184041640621855e-05
ATG101,3.916967821990294e-05
ARFGEF2,3.9168764906198116e-05
MRPS23,3.9166371774435866e-05
PDLIM3,3.916088754865581e-05
LINC01050,3.91593711940605e-05
MS4A6A,3.915821473868892e-05
PTS,3.915813484534464e-05
CPTP,3.91508435375017e-05
MED7,3.914816442937594e-05
ZNF365,3.9147285824217345e-05
FAM72B,3.914074788789787e-05
NPBWR1,3.9136306824931326e-05
NPTX2,3.9134854710626515e-05
METTL16,3.913456386842806e-05
DNAJB1,3.913438221569819e-05
CERS4,3.91252948266593e-05
RA3,3.912322035915891e-05
DND1,3.912088518211849e-05
CFI,3.911412279385004e-05
MIR1258,3.910860475740037e-05
LINC00313,3.910459873196022e-05
ERH,3.9094078784726324e-05
TDG,3.908080927785121e-05
UTP20,3.9078709641419433e-05
NRGN,3.9062152572450184e-05
BCL6B,3.905982924107442e-05
FOXI2,3.903726058079639e-05
ERAP1,3.903554165061849e-05
LARGE2,3.903536907718783e-05
SP8,3.902292782395641e-05
FUNDC2,3.90218043427482e-05
TRPV2,3.901775517394884e-05
RASA2,3.901729814110973e-05
GRIK5,3.9015254979439924e-05
ATP2B4,3.9010386839102405e-05
RASD1,3.900546050675102e-05
SULF1,3.8995809830192314e-05
MIR4260,3.899459020866142e-05
NOXA1,3.898667982506347e-05
BECN2,3.8984633798496885e-05
IFT57,3.8983832026202875e-05
KRT13,3.897909924613521e-05
ATP6AP2,3.897717106765501e-05
TIFA,3.89567147362205e-05
CMKLR1,3.895453674432936e-05
PLCB2,3.895163590935825e-05
SOD3,3.895074891915907e-05
TSSK3,3.894423782853642e-05
GPR55,3.8938229906995926e-05
SEC23IP,3.893707967416786e-05
CDC5L,3.893411830314982e-05
IDI1,3.8911303652838795e-05
PCDH10,3.8909420665879324e-05
FCGR2A,3.8888486827099206e-05
COX5B,3.888159059304941e-05
ATG9A,3.888057252521544e-05
PCGF1,3.8866588692296134e-05
MIR3611,3.886481714565964e-05
METTL13,3.885856326405892e-05
FCP1,3.885752199970333e-05
RTEL1,3.8853643835800444e-05
ABI3,3.885302415998061e-05
LPAR4,3.883839806067666e-05
TRIM26,3.8836741124205936e-05
MROH7,3.88273448098658e-05
MIR1182,3.8825984245546395e-05
SRR,3.8821760869081586e-05
B3GNT3,3.8818507310701436e-05
MAGEA6,3.8813268317086224e-05
LXN,3.881259946947984e-05
KCNK3,3.8804427316155527e-05
IMPDH2,3.8803893244661215e-05
PCDHA3,3.8801504158068087e-05
PLK2,3.8786052791500695e-05
GPAT4,3.878397898135999e-05
PTPRO,3.877894776484784e-05
NES,3.877447340306189e-05
NUDT12,3.877445248193456e-05
FIS1,3.876752385427833e-05
KCNJ6,3.876013738178243e-05
MAU2,3.8754350607112274e-05
PTPRH,3.8752517624055276e-05
ACOT1,3.875015568551993e-05
PRPS2,3.8743839166558316e-05
SAMD4A,3.873966266274158e-05
BNIP2,3.873428171849502e-05
CCL24,3.872329679685077e-05
PDE2A,3.8715961354564244e-05
ARID3A,3.871156708704966e-05
STAC3,3.8705148990888145e-05
HOXD11,3.8703985070869756e-05
NPHP1,3.869187291171481e-05
TBC1D24,3.868949664042393e-05
CAPN14,3.867840696167618e-05
LAT,3.867291496374395e-05
YBX2,3.867290296984678e-05
SLC25A3,3.8668632418836425e-05
LMO3,3.865058680766134e-05
H3P12,3.864969057620996e-05
MAML3,3.864338934979964e-05
COL14A1,3.864059080423874e-05
PPP4R1,3.863835270821623e-05
CBR3-AS1,3.861633049339685e-05
WT3,3.861402108505568e-05
PDE4D,3.861063777675406e-05
LINC00052,3.8605272300549724e-05
MIR9-2HG,3.8580530153018904e-05
TMEM25,3.857042458653502e-05
MIIP,3.8569382986490926e-05
UCN2,3.8564643622899774e-05
ANXA8,3.856440916560545e-05
TNRC6B,3.856409575180314e-05
HSPBP1,3.8561005385735246e-05
PSMD7,3.856066351435861e-05
ART3,3.855326475728724e-05
ADGRE1,3.8548733672099565e-05
MICB,3.854834573184576e-05
TMTC3,3.854109678482345e-05
SMOC2,3.854030834914946e-05
MAP3K13,3.853663051828054e-05
DPP6,3.85271563121109e-05
LINC00265,3.85234230047247e-05
SPAG4,3.852332178261554e-05
UBAP1,3.8511502681336204e-05
PPP4R2,3.851046397276998e-05
IGKV2D-28,3.850150187604193e-05
PARL,3.849380809262728e-05
TTC4,3.84913881551714e-05
LRIG2,3.84859653453444e-05
IFITM3,3.847780302074866e-05
FH,3.8477705975082604e-05
MAP3K21,3.8476933782837595e-05
ZBED5,3.8476892767892886e-05
HACD2,3.847472133173949e-05
HOGA1,3.846332120632108e-05
RPRM,3.846095787111188e-05
MC5R,3.8451293767792015e-05
FAM110A,3.8440417833675236e-05
CAMK1,3.843599844233005e-05
RHOH,3.8433710819429856e-05
KRT1,3.843041721114545e-05
DPYSL3,3.8416344845017734e-05
USP6NL,3.841573701717391e-05
PCMT1,3.840963222757893e-05
FNDC3B,3.8397727711511817e-05
ZNF423,3.838734158347958e-05
MIR6835,3.8386525819940325e-05
CYCSP39,3.838119165431964e-05
SNAPIN,3.8377119404647033e-05
OSR1,3.8374078801143706e-05
ZFTA,3.83687056376624e-05
PCTP,3.836791097684428e-05
TAS1R1,3.836587843480559e-05
SGTB,3.8350616283348325e-05
GCN1,3.8338469492345674e-05
PHF5A,3.8337198662845515e-05
CDK11B,3.833659348392021e-05
SEMG1,3.833636681962019e-05
PDE3B,3.833559809042594e-05
SERP1,3.833485852395476e-05
APOBEC1,3.8320267685952674e-05
PIGX,3.8306356607940675e-05
LNCR1,3.829975543153972e-05
MS4A12,3.8298123858515e-05
NPRL2,3.82891331632551e-05
SFTPA2,3.8287745101488126e-05
SHKBP1,3.828402076250273e-05
TMEM88,3.82750822523386e-05
RASSF10,3.827432573102388e-05
LAMC3,3.826862564262886e-05
SUPT5H,3.8251490194309965e-05
CRMP1,3.8249957949333945e-05
STX18,3.823776192144456e-05
CIDEA,3.823279840114335e-05
NDUFB6,3.822905294799296e-05
EMX2OS,3.82290510142671e-05
APCDD1L,3.822780689155516e-05
MCOLN1,3.82230497431472e-05
MAPK8IP1,3.8221502596353125e-05
AIFM2,3.8207529475932725e-05
MAMLD1,3.820579436946397e-05
BRDT,3.8205641279972014e-05
AK4P1,3.819831370109085e-05
MRTFB,3.819694209661357e-05
ATP9A,3.81845439859624e-05
RHAG,3.81833560756866e-05
FBLN1,3.816418239738095e-05
RNF144A,3.816247857880144e-05
HEATR1,3.816099529460902e-05
H1-6,3.815195354957124e-05
USP47,3.8146708282293524e-05
KIR2DL1,3.814606706640227e-05
MIR362,3.814169558084309e-05
ACTL7A,3.813761810279624e-05
RPL3,3.81367839896023e-05
ARHGAP31,3.8121930150723794e-05
ADCY3,3.8119463583714316e-05
IL17C,3.8115595318221114e-05
NR2E1,3.811021218391951e-05
MYOC,3.810028600012186e-05
DUSP16,3.81000224583729e-05
SEMA6B,3.8084581914788386e-05
LMTK2,3.808321195983306e-05
NLRP5,3.8073117920269076e-05
ADAMTS16,3.805397033602943e-05
CDC34,3.8053903468734264e-05
EXOSC8,3.805115645480639e-05
PTCRA,3.804984834030576e-05
KIF3A,3.803897115036059e-05
SH3GL2,3.802910018241912e-05
DEPDC4,3.8027811478693974e-05
HEATR4,3.8027811478693974e-05
PLSCR2,3.8027811478693974e-05
DDX41,3.802160219318164e-05
RPS27,3.801922331552619e-05
ANOS1,3.801194051272117e-05
SVEP1,3.80088632793073e-05
CD3D,3.799551900042032e-05
DPM2,3.799453129030797e-05
MIR496,3.7985478677659965e-05
STX12,3.798185345026009e-05
PRELP,3.797340465941173e-05
LIPJ,3.797253176509375e-05
MGAT3,3.796781179108488e-05
IL16,3.7966497466626434e-05
LINC00689,3.796287408014603e-05
ATP11C,3.796160092101938e-05
SCGB1D2,3.795455621815107e-05
PSMA7,3.7951020079987494e-05
NFXL1,3.794806309993055e-05
KIN,3.7939601044411836e-05
IL36RN,3.793787056490321e-05
CHRNE,3.793736336374463e-05
ONECUT1,3.7936629376792406e-05
HIF3A,3.7935866479083825e-05
OSBPL9,3.7917190941879654e-05
ELK4,3.7910640284437206e-05
MICALL1,3.7909448471482165e-05
EPRS1,3.7901345544233264e-05
PDE3A,3.7900682411218435e-05
MIR3612,3.789779170342221e-05
CD177,3.789388291597715e-05
PHF20,3.789371651066109e-05
MIR520E,3.7887610411806765e-05
ANO5,3.7882755194419967e-05
IER5,3.787349588278684e-05
ARID4A,3.7873421345667525e-05
VWC2,3.786799290896986e-05
NMUR2,3.786260683589701e-05
CALN1,3.785512332129776e-05
KCNE2,3.784900963891109e-05
GNG2,3.784725294476444e-05
PIR,3.783801102507048e-05
PRDM6,3.783174478708405e-05
DISC1,3.7804866640512527e-05
WAC,3.780003400788658e-05
KHK,3.778267627643222e-05
MYL1,3.7741197697979525e-05
CHST10,3.774006520290176e-05
PRG2,3.772046075975901e-05
CYP3A7,3.771664970614402e-05
ABI3BP,3.770105207474298e-05
ZG16B,3.770089225667777e-05
ZNF300,3.7700615232795585e-05
SYCN,3.7695836917702896e-05
LINC01088,3.768077175089161e-05
CD300E,3.766857175023354e-05
PRAF2,3.766519479570833e-05
ATP6V0D2,3.7664795118958654e-05
ADD2,3.7661997704908826e-05
SH3GL3,3.766199431841095e-05
MIR4436A,3.7644412859880914e-05
KCNK2,3.763261608702689e-05
MAGEA11,3.763148708241757e-05
MRPS28,3.761926187196044e-05
IS5,3.7618846930897475e-05
TMPRSS11D,3.7612978930724465e-05
UBE2L6,3.760921234660612e-05
ITSN1,3.759771751997316e-05
CC2D1B,3.7592494814751146e-05
MIR544A,3.757815845096479e-05
ARSH,3.757632907351909e-05
BW6,3.757514854799067e-05
DIAPH1,3.7573136225103796e-05
OR3A4P,3.754955628520417e-05
MIR628,3.7547858754405455e-05
DHRS11,3.754728110058583e-05
COL12A1,3.7541246963064275e-05
PHIP,3.754099301042619e-05
MIR1305,3.753422104974241e-05
PAEP,3.752915199678201e-05
RLIM,3.75150324233648e-05
MIR1261,3.751318080359121e-05
C18orf32,3.7511487103000636e-05
CELF6,3.750959344666122e-05
LOC102724197,3.750563686906076e-05
WDR41,3.750309654060887e-05
BRD1,3.749088816415772e-05
CUEDC2,3.747405328166297e-05
SRGAP1,3.7473185136894515e-05
GPR39,3.746457622254207e-05
CUX2,3.74602647390965e-05
MTX1,3.7460014996909026e-05
CAPZA2,3.745970000773891e-05
ERP44,3.745894326121775e-05
ZNF131,3.7455486383296824e-05
KDM7A,3.743280093791029e-05
MIR520H,3.743015000701422e-05
SRRM3,3.742684650608801e-05
TRIM66,3.742151328224993e-05
SEC23A,3.741935587445653e-05
MIR1260B,3.741769390978633e-05
PTPN23,3.74161324732696e-05
IQCA1,3.740935048915494e-05
STAG3,3.740714078266145e-05
SLCO1A2,3.7402554235726946e-05
WFS1,3.74011190944999e-05
PNCK,3.739089130054341e-05
TAF2,3.738798237611367e-05
MARK4,3.7383910597456045e-05
UBR3,3.738080838981666e-05
SLC25A13,3.737902186532298e-05
SGTA,3.737893664135101e-05
STXBP3,3.737674590023427e-05
TPPP3,3.737432683541953e-05
HEATR3,3.737334706052632e-05
FAM20A,3.7369858666301e-05
NDUFAF2,3.7365441737815217e-05
SOX30,3.736345884448017e-05
KIF5A,3.736313171330852e-05
MAF1,3.736078689530578e-05
MIR3659,3.736014846326485e-05
KNTC1,3.735591085197434e-05
SLCO4A1,3.73557590565998e-05
SLC7A2,3.73515610560194e-05
CNE-2,3.7342028830488916e-05
UBE3C,3.733656662435188e-05
UHMK1,3.7325207258970226e-05
CERS6-AS1,3.732388784448318e-05
CCAR1,3.732129466047732e-05
RNF141,3.731954413812625e-05
TTC39A,3.7316281409098836e-05
MIR513B,3.7315269527903994e-05
PDCD6,3.731267152771221e-05
RGS1,3.7298189639842296e-05
PSMB5,3.729232895922081e-05
SORBS1,3.72871106755326e-05
RHOD,3.7286084800302456e-05
MIR568,3.728536398841817e-05
MFSD5,3.7282402981616955e-05
CDHR2,3.728168492715969e-05
PLTP,3.7272266913365316e-05
TRBV7-9,3.727124664384865e-05
TRBV9,3.727124664384865e-05
SPTAN1,3.727015612841753e-05
GOT2,3.726797336064556e-05
KPNA3,3.726347683607242e-05
PABPC1P2,3.725982444624035e-05
AFF3,3.725593184588111e-05
MIR647,3.7248344087722846e-05
WDR20,3.723855022950055e-05
LEFTY2,3.72309414755962e-05
EDA2R,3.722868352732934e-05
MIR128-1,3.722780546835048e-05
SIGMAR1,3.722431703365839e-05
MIR4492,3.721280765507494e-05
DNAH17,3.720924310728533e-05
TSPYL2,3.7201669177390405e-05
PTPRA,3.719982517817702e-05
ALDH1B1,3.719901915173173e-05
MED23,3.719894211476282e-05
TRIM65,3.7193457803388183e-05
PORCN,3.719345198409465e-05
LMOD3,3.717996123826652e-05
OVCH2,3.7177738742461145e-05
AMFR,3.7174478056541924e-05
CASP12,3.7173411261804646e-05
ZNF674,3.7171751464945283e-05
LCP1,3.7166454328427936e-05
CARD8,3.716175557768886e-05
MIR378B,3.715498554931728e-05
SF3B3,3.7150410519657935e-05
BCO1,3.714584466528328e-05
LRIG3,3.7144100278284105e-05
MAGEA2B,3.713820550617612e-05
HCG22,3.712815686982063e-05
ZNF418,3.711837088470208e-05
OTUD1,3.711432098629059e-05
SPTY2D1,3.711056833597349e-05
THRA,3.710987729978204e-05
CD84,3.710374125340112e-05
NBEAP1,3.709939746390554e-05
SLC30A7,3.709425419761157e-05
TSPAN12,3.708950249077176e-05
RPS4Y1,3.708071139278272e-05
RBM25,3.7076428746330494e-05
ATL3,3.706700792839942e-05
SLC39A4,3.7060846644577926e-05
PRPF31,3.70575616190985e-05
EDC4,3.705456025721838e-05
ANKRD31,3.705280913764229e-05
MYOF,3.703373556009983e-05
UGDH,3.70320121685657e-05
AGAP4,3.702358921948747e-05
LINC01123,3.702125643398665e-05
KHDRBS3,3.702040652078423e-05
NAF1,3.701517016378945e-05
KLF13,3.7009296417682226e-05
TTBK2,3.7006063334771615e-05
HJV,3.700589694014997e-05
SLC40A1,3.700356891867924e-05
GLYAT,3.6999090753062986e-05
LUC7L3,3.697292312081301e-05
SLC6A20,3.6971316384364287e-05
YIPF5,3.696610918476983e-05
KSR2,3.696542645364541e-05
MT1M,3.6963234235315556e-05
GINS1,3.696258144418744e-05
TREX1,3.6960917668567564e-05
PUM2,3.69594953318841e-05
RBMS2,3.6950325425694256e-05
AMELY,3.6936759042444993e-05
BMP3,3.6936372335134147e-05
MIR5194,3.693529652549193e-05
TOR1AIP1,3.692527532158721e-05
NMI,3.69251532458236e-05
RXYLT1,3.692302311764624e-05
PABPC1P10,3.692161319544472e-05
LINC00624,3.691460481822522e-05
SPRR3,3.691064754073423e-05
CEACAM7,3.690430536727947e-05
LNCRNA-ATB,3.689994691325734e-05
BSN,3.689624787283948e-05
MIR629,3.68932027100987e-05
IGHJ1,3.688610371130442e-05
EFEMP2,3.688425213500157e-05
SLC39A12,3.6880104727399834e-05
MIR1286,3.686908001168419e-05
NUP133,3.686883662846826e-05
PRR7,3.686856707003414e-05
NKRF,3.686443253600472e-05
NHERF2,3.68579576839183e-05
MIR876,3.685215051699197e-05
MIR151A,3.684697737774092e-05
CDYL2,3.684618734312536e-05
MIR4513,3.684214273611593e-05
EFNA2,3.683827519575259e-05
REG1B,3.6832076333210276e-05
USP36,3.6831973834367516e-05
RAD51-AS1,3.682425623728628e-05
CBLL1,3.681934183814277e-05
HNRNPF,3.681792595295988e-05
PCIF1,3.6803032113325426e-05
ACBD3,3.6801755417711825e-05
IL11RA,3.6800138556091656e-05
PATZ1,3.678709991479265e-05
DSEL,3.6784139863841495e-05
NR2C2,3.6783007485043526e-05
DOC2A,3.6782620433916755e-05
ZSCAN1,3.6776312438760344e-05
LHX3,3.6775293435320976e-05
INTS6,3.677471681092058e-05
VAMP4,3.67687653552889e-05
CRIP1,3.6768584830767416e-05
MIR483,3.6766092097698e-05
